"sales_key","order_id","date_key","customer_key","product_key","order_status","quantity","unit_price","unit_cost","gross_revenue","cogs","gross_profit","allocated_discount","allocated_shipping","net_revenue","net_profit"
"729","395","20260828","1921","204","Completed","2","186.71","108.43","373.42","216.86","156.56","2.50","1.50","370.92","154.06"
"730","395","20260828","1921","195","Completed","1","249.99","156.58","249.99","156.58","93.41","2.50","1.50","247.49","90.91"
"731","395","20260828","1921","200","Completed","2","212.44","119.33","424.88","238.66","186.22","2.50","1.50","422.38","183.72"
"732","396","20260112","1522","213","Returned","1","148.42","96.71","148.42","96.71","51.71","0.00","5.99","148.42","51.71"
"733","397","20260609","1594","221","Returned","1","211.10","133.66","211.10","133.66","77.44","1.25","1.50","209.85","76.19"
"734","397","20260609","1594","186","Returned","1","423.31","240.26","423.31","240.26","183.05","1.25","1.50","422.06","181.80"
"735","397","20260609","1594","226","Returned","1","155.18","87.63","155.18","87.63","67.55","1.25","1.50","153.93","66.30"
"736","397","20260609","1594","227","Returned","1","220.71","129.38","220.71","129.38","91.33","1.25","1.50","219.46","90.08"
"737","398","20260124","1829","221","Returned","1","211.10","133.66","211.10","133.66","77.44","10.00","5.99","201.10","67.44"
"738","399","20260619","1571","211","Completed","1","412.95","299.35","412.95","299.35","113.60","15.00","9.99","397.95","98.60"
"739","400","20260528","1924","216","Returned","1","315.71","189.79","315.71","189.79","125.92","5.00","9.99","310.71","120.92"
"740","401","20260505","1559","191","Completed","1","45.75","27.33","45.75","27.33","18.42","1.67","3.33","44.08","16.75"
"741","401","20260505","1559","200","Completed","2","212.44","119.33","424.88","238.66","186.22","1.67","3.33","423.21","184.55"
"742","401","20260505","1559","192","Completed","2","170.10","125.07","340.20","250.14","90.06","1.67","3.33","338.53","88.39"
"743","402","20260828","1858","217","Cancelled","1","148.68","108.91","148.68","108.91","39.77","0.00","5.99","148.68","39.77"
"744","403","20260903","1619","237","Completed","1","155.89","96.42","155.89","96.42","59.47","5.00","0.00","150.89","54.47"
"745","403","20260903","1619","218","Completed","1","195.26","111.40","195.26","111.40","83.86","5.00","0.00","190.26","78.86"
"746","404","20260706","1619","239","Returned","1","116.83","67.33","116.83","67.33","49.50","0.00","5.00","116.83","49.50"
"747","404","20260706","1619","233","Returned","1","100.29","55.86","100.29","55.86","44.43","0.00","5.00","100.29","44.43"
"748","405","20260308","1697","225","Completed","1","98.36","65.70","98.36","65.70","32.66","0.00","0.00","98.36","32.66"
"749","405","20260308","1697","181","Completed","1","101.22","64.39","101.22","64.39","36.83","0.00","0.00","101.22","36.83"
"750","406","20260516","1940","208","Completed","1","270.85","183.28","270.85","183.28","87.57","0.00","2.00","270.85","87.57"
"751","406","20260516","1940","194","Completed","1","308.11","207.51","308.11","207.51","100.60","0.00","2.00","308.11","100.60"
"752","406","20260516","1940","203","Completed","1","55.41","37.95","55.41","37.95","17.46","0.00","2.00","55.41","17.46"
"753","407","20260824","1867","229","Completed","1","328.53","211.34","328.53","211.34","117.19","0.00","5.00","328.53","117.19"
"754","407","20260824","1867","213","Completed","2","148.42","96.71","296.84","193.42","103.42","0.00","5.00","296.84","103.42"
"755","408","20260708","1883","217","Completed","1","148.68","108.91","148.68","108.91","39.77","15.00","0.00","133.68","24.77"
"756","409","20260702","1827","183","Completed","1","60.67","34.80","60.67","34.80","25.87","0.00","2.50","60.67","25.87"
"757","409","20260702","1827","226","Completed","1","155.18","87.63","155.18","87.63","67.55","0.00","2.50","155.18","67.55"
"758","409","20260702","1827","205","Completed","1","77.40","52.92","77.40","52.92","24.48","0.00","2.50","77.40","24.48"
"759","409","20260702","1827","189","Completed","1","413.12","294.37","413.12","294.37","118.75","0.00","2.50","413.12","118.75"
"760","410","20251030","1864","237","Completed","2","155.89","96.42","311.78","192.84","118.94","0.00","3.00","311.78","118.94"
"761","410","20251030","1864","220","Completed","2","97.88","74.33","195.76","148.66","47.10","0.00","3.00","195.76","47.10"
"762","411","20260802","1999","223","Completed","2","80.76","46.98","161.52","93.96","67.56","0.00","0.00","161.52","67.56"
"763","411","20260802","1999","215","Completed","1","45.82","32.17","45.82","32.17","13.65","0.00","0.00","45.82","13.65"
"764","412","20260807","1600","186","Completed","1","423.31","240.26","423.31","240.26","183.05","0.00","2.50","423.31","183.05"
"765","412","20260807","1600","194","Completed","1","308.11","207.51","308.11","207.51","100.60","0.00","2.50","308.11","100.60"
"766","412","20260807","1600","226","Completed","1","155.18","87.63","155.18","87.63","67.55","0.00","2.50","155.18","67.55"
"767","412","20260807","1600","234","Completed","2","172.64","112.28","345.28","224.56","120.72","0.00","2.50","345.28","120.72"
"768","413","20251025","1705","199","Completed","1","154.93","112.90","154.93","112.90","42.03","0.00","0.00","154.93","42.03"
"769","414","20260520","1647","195","Completed","1","249.99","156.58","249.99","156.58","93.41","0.00","0.00","249.99","93.41"
"770","414","20260520","1647","187","Completed","1","90.39","64.58","90.39","64.58","25.81","0.00","0.00","90.39","25.81"
"771","415","20260202","1929","212","Returned","1","97.33","68.97","97.33","68.97","28.36","5.00","9.99","92.33","23.36"
"772","416","20251210","1504","201","Completed","3","183.21","138.22","549.63","414.66","134.97","0.00","3.00","549.63","134.97"
"773","416","20251210","1504","209","Completed","1","157.08","117.89","157.08","117.89","39.19","0.00","3.00","157.08","39.19"
"774","417","20260314","1801","230","Completed","1","94.90","67.25","94.90","67.25","27.65","1.25","0.00","93.65","26.40"
"775","417","20260314","1801","223","Completed","1","80.76","46.98","80.76","46.98","33.78","1.25","0.00","79.51","32.53"
"776","417","20260314","1801","190","Completed","2","100.47","76.85","200.94","153.70","47.24","1.25","0.00","199.69","45.99"
"777","417","20260314","1801","234","Completed","1","172.64","112.28","172.64","112.28","60.36","1.25","0.00","171.39","59.11"
"778","418","20251001","1592","236","Completed","1","335.82","190.06","335.82","190.06","145.76","0.00","5.99","335.82","145.76"
"779","419","20260428","1651","182","Completed","1","336.54","258.11","336.54","258.11","78.43","2.50","5.00","334.04","75.93"
"780","419","20260428","1651","233","Completed","1","100.29","55.86","100.29","55.86","44.43","2.50","5.00","97.79","41.93"
"781","420","20260711","1813","228","Returned","1","68.08","45.01","68.08","45.01","23.07","0.00","0.00","68.08","23.07"
"782","421","20260521","1817","182","Completed","1","336.54","258.11","336.54","258.11","78.43","0.00","5.99","336.54","78.43"
"783","422","20260722","1859","222","Completed","1","100.07","70.05","100.07","70.05","30.02","0.00","3.33","100.07","30.02"
"784","422","20260722","1859","184","Completed","2","93.32","65.41","186.64","130.82","55.82","0.00","3.33","186.64","55.82"
"785","422","20260722","1859","239","Completed","2","116.83","67.33","233.66","134.66","99.00","0.00","3.33","233.66","99.00"
"786","423","20251113","1933","209","Completed","1","157.08","117.89","157.08","117.89","39.19","0.00","9.99","157.08","39.19"
"787","424","20260913","1732","210","Completed","1","116.09","88.40","116.09","88.40","27.69","5.00","2.00","111.09","22.69"
"788","424","20260913","1732","230","Completed","1","94.90","67.25","94.90","67.25","27.65","5.00","2.00","89.90","22.65"
"789","424","20260913","1732","217","Completed","1","148.68","108.91","148.68","108.91","39.77","5.00","2.00","143.68","34.77"
"790","425","20260910","1800","215","Returned","2","45.82","32.17","91.64","64.34","27.30","2.50","5.00","89.14","24.80"
"791","425","20260910","1800","214","Returned","2","443.92","253.54","887.84","507.08","380.76","2.50","5.00","885.34","378.26"
"792","426","20260715","1728","196","Completed","2","65.17","42.83","130.34","85.66","44.68","3.33","2.00","127.01","41.35"
"793","426","20260715","1728","218","Completed","2","195.26","111.40","390.52","222.80","167.72","3.33","2.00","387.19","164.39"
"794","426","20260715","1728","184","Completed","2","93.32","65.41","186.64","130.82","55.82","3.33","2.00","183.31","52.49"
"795","427","20260915","1941","183","Cancelled","1","60.67","34.80","60.67","34.80","25.87","7.50","3.00","53.17","18.37"
"796","427","20260915","1941","200","Cancelled","1","212.44","119.33","212.44","119.33","93.11","7.50","3.00","204.94","85.61"
"797","428","20260831","1804","228","Cancelled","1","68.08","45.01","68.08","45.01","23.07","0.00","0.00","68.08","23.07"
"798","429","20251008","1504","193","Cancelled","1","232.94","146.33","232.94","146.33","86.61","0.00","5.99","232.94","86.61"
"799","430","20260731","1766","187","Completed","2","90.39","64.58","180.78","129.16","51.62","10.00","9.99","170.78","41.62"
"800","431","20260427","1919","226","Completed","1","155.18","87.63","155.18","87.63","67.55","0.00","9.99","155.18","67.55"
"801","432","20250429","1694","208","Returned","2","270.85","183.28","541.70","366.56","175.14","15.00","0.00","526.70","160.14"
"802","433","20260713","1827","226","Completed","1","155.18","87.63","155.18","87.63","67.55","1.67","0.00","153.51","65.88"
"803","433","20260713","1827","189","Completed","2","413.12","294.37","826.24","588.74","237.50","1.67","0.00","824.57","235.83"
"804","433","20260713","1827","187","Completed","2","90.39","64.58","180.78","129.16","51.62","1.67","0.00","179.11","49.95"
"805","434","20260117","1559","220","Completed","1","97.88","74.33","97.88","74.33","23.55","2.50","2.50","95.38","21.05"
"806","434","20260117","1559","207","Completed","1","440.02","275.08","440.02","275.08","164.94","2.50","2.50","437.52","162.44"
"807","434","20260117","1559","208","Completed","1","270.85","183.28","270.85","183.28","87.57","2.50","2.50","268.35","85.07"
"808","434","20260117","1559","181","Completed","1","101.22","64.39","101.22","64.39","36.83","2.50","2.50","98.72","34.33"
"809","435","20260920","1954","190","Completed","1","100.47","76.85","100.47","76.85","23.62","0.00","0.00","100.47","23.62"
"810","435","20260920","1954","231","Completed","1","111.88","80.39","111.88","80.39","31.49","0.00","0.00","111.88","31.49"
"811","436","20260904","1582","234","Completed","1","172.64","112.28","172.64","112.28","60.36","0.00","9.99","172.64","60.36"
"812","437","20251107","1622","240","Completed","1","51.43","38.16","51.43","38.16","13.27","7.50","3.00","43.93","5.77"
"813","437","20251107","1622","239","Completed","1","116.83","67.33","116.83","67.33","49.50","7.50","3.00","109.33","42.00"
"814","438","20260909","1976","238","Completed","1","192.21","117.17","192.21","117.17","75.04","2.50","3.00","189.71","72.54"
"815","438","20260909","1976","237","Completed","1","155.89","96.42","155.89","96.42","59.47","2.50","3.00","153.39","56.97"
"816","439","20260626","1800","214","Completed","2","443.92","253.54","887.84","507.08","380.76","5.00","0.00","882.84","375.76"
"817","439","20260626","1800","182","Completed","1","336.54","258.11","336.54","258.11","78.43","5.00","0.00","331.54","73.43"
"818","439","20260626","1800","198","Completed","2","71.76","49.35","143.52","98.70","44.82","5.00","0.00","138.52","39.82"
"819","440","20260215","1535","182","Completed","1","336.54","258.11","336.54","258.11","78.43","0.00","9.99","336.54","78.43"
"820","441","20260902","1711","183","Completed","1","60.67","34.80","60.67","34.80","25.87","5.00","3.00","55.67","20.87"
"821","441","20260902","1711","200","Completed","1","212.44","119.33","212.44","119.33","93.11","5.00","3.00","207.44","88.11"
"822","442","20260731","1568","239","Returned","2","116.83","67.33","233.66","134.66","99.00","0.00","9.99","233.66","99.00"
"823","443","20260629","1551","223","Completed","1","80.76","46.98","80.76","46.98","33.78","0.00","5.00","80.76","33.78"
"824","443","20260629","1551","226","Completed","1","155.18","87.63","155.18","87.63","67.55","0.00","5.00","155.18","67.55"
"825","444","20260710","1739","213","Cancelled","2","148.42","96.71","296.84","193.42","103.42","0.00","9.99","296.84","103.42"
"826","445","20260716","1875","188","Completed","2","147.11","98.96","294.22","197.92","96.30","2.50","0.00","291.72","93.80"
"827","445","20260716","1875","218","Completed","1","195.26","111.40","195.26","111.40","83.86","2.50","0.00","192.76","81.36"
"828","446","20260320","1753","239","Returned","1","116.83","67.33","116.83","67.33","49.50","5.00","0.00","111.83","44.50"
"829","446","20260320","1753","213","Returned","1","148.42","96.71","148.42","96.71","51.71","5.00","0.00","143.42","46.71"
"830","447","20260419","1722","187","Completed","1","90.39","64.58","90.39","64.58","25.81","0.00","5.00","90.39","25.81"
"831","447","20260419","1722","214","Completed","1","443.92","253.54","443.92","253.54","190.38","0.00","5.00","443.92","190.38"
"832","448","20260601","1744","237","Cancelled","1","155.89","96.42","155.89","96.42","59.47","5.00","0.00","150.89","54.47"
"833","448","20260601","1744","217","Cancelled","2","148.68","108.91","297.36","217.82","79.54","5.00","0.00","292.36","74.54"
"834","448","20260601","1744","216","Cancelled","3","315.71","189.79","947.13","569.37","377.76","5.00","0.00","942.13","372.76"
"835","449","20260901","1714","191","Completed","2","45.75","27.33","91.50","54.66","36.84","3.33","0.00","88.17","33.51"
"836","449","20260901","1714","192","Completed","1","170.10","125.07","170.10","125.07","45.03","3.33","0.00","166.77","41.70"
"837","449","20260901","1714","187","Completed","1","90.39","64.58","90.39","64.58","25.81","3.33","0.00","87.06","22.48"
"838","450","20260306","1530","225","Returned","2","98.36","65.70","196.72","131.40","65.32","3.33","0.00","193.39","61.99"
"839","450","20260306","1530","220","Returned","1","97.88","74.33","97.88","74.33","23.55","3.33","0.00","94.55","20.22"
"840","450","20260306","1530","236","Returned","1","335.82","190.06","335.82","190.06","145.76","3.33","0.00","332.49","142.43"
"841","451","20260510","1914","236","Completed","1","335.82","190.06","335.82","190.06","145.76","0.00","5.00","335.82","145.76"
"842","451","20260510","1914","193","Completed","1","232.94","146.33","232.94","146.33","86.61","0.00","5.00","232.94","86.61"
"843","452","20260813","1531","181","Cancelled","1","101.22","64.39","101.22","64.39","36.83","0.00","3.00","101.22","36.83"
"844","452","20260813","1531","190","Cancelled","1","100.47","76.85","100.47","76.85","23.62","0.00","3.00","100.47","23.62"
"845","453","20251202","1801","203","Cancelled","1","55.41","37.95","55.41","37.95","17.46","0.00","0.00","55.41","17.46"
